Price,Area,Location,No._of_Bedrooms,Resale,LandscapedGardens,IndoorGames,Intercom,SportsFacility,ClubHouse,24X7Security,PowerBackup,CarParking,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Total_Amenities,Price_per_sqft,Amenity_Score,Bedroom_Density
14800000,1904,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7773.109243697479,0.0,0.0015756302521008404
19000000,1894,Sector 4 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10031.67898627244,0.0,0.0015839493136219642
15800000,2200,Sector 19 Dwarka,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7181.818181818182,0.0,0.0018181818181818182
16500000,1886,Sector 4 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8748.674443266173,0.0,0.0015906680805938495
16500000,2350,Other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7021.276595744681,0.0,0.001702127659574468
16500000,1800,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9166.666666666666,0.0,0.0016666666666666668
60000000,1200,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0.0,0.0016666666666666668
25000000,2202,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11353.315168029065,0.0,0.0018165304268846503
6000000,1501,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3997.3351099267156,0.0,0.0013324450366422385
9500000,1000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500.0,0.0,0.002
16000000,1100,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14545.454545454546,0.0,0.0018181818181818182
2000000,1100,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818.1818181818182,0.0,0.0018181818181818182
65000000,620,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104838.70967741935,0.0,0.0032258064516129032
6000000,1854,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236.2459546925566,0.0,0.0016181229773462784
6000000,1000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0.0,0.002
65000000,1000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000.0,0.0,0.002
55000000,1854,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29665.587918015102,0.0,0.0016181229773462784
9500000,426,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22300.469483568075,0.0,0.004694835680751174
17000000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000.0,0.0,0.003
35000000,2200,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15909.09090909091,0.0,0.0018181818181818182
55000000,2500,Om Nagar,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000.0,0.0,0.0016
45000000,4503,Om Nagar,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9993.33777481679,0.0,0.0011103708638685321
35000000,400,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87500.0,0.0,0.005
90000000,2500,Om Nagar,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000.0,0.0,0.0016
65000000,2700,Om Nagar,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24074.074074074073,0.0,0.001851851851851852
12500000,1872,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.350427350428,0.0,0.0016025641025641025
7500000,990,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7575.757575757576,0.0,0.00202020202020202
13000000,1504,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8643.617021276596,0.0,0.0013297872340425532
2300000,2520,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.6984126984127,0.0,0.0007936507936507937
3200000,900,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3555.5555555555557,0.0,0.0022222222222222222
2200000,1350,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.6296296296296,0.0,0.0014814814814814814
40000000,405,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98765.43209876544,0.0,0.0049382716049382715
2100000,1530,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372.549019607843,0.0,0.00130718954248366
8800000,2448,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.7712418300653,0.0,0.0008169934640522876
170000000,900,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188888.88888888888,0.0,0.0022222222222222222
7000000,2000,Other,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.003
80000000,900,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88888.88888888889,0.0,0.0022222222222222222
20000000,400,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0.0,0.005
30000000,2850,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10526.315789473685,0.0,0.0007017543859649122
10000000,2500,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,0.0,0.0008
22400000,1500,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14933.333333333334,0.0,0.0013333333333333333
200000000,2580,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77519.37984496124,0.0,0.0015503875968992248
3500000,990,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3535.3535353535353,0.0,0.0030303030303030303
14900000,720,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20694.444444444445,0.0,0.002777777777777778
21100000,1550,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13612.90322580645,0.0,0.001935483870967742
17500000,1550,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290.322580645161,0.0,0.001935483870967742
19500000,1150,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16956.521739130436,0.0,0.0026086956521739132
20500000,1350,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15185.185185185184,0.0,0.0022222222222222222
14000000,1550,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9032.258064516129,0.0,0.001935483870967742
19900000,1150,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17304.347826086956,0.0,0.0026086956521739132
14700000,1250,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11760.0,0.0,0.0016
19000000,1150,Alaknanda,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16521.739130434784,0.0,0.0017391304347826088
19000000,1400,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13571.42857142857,0.0,0.002142857142857143
16500000,1350,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12222.222222222223,0.0,0.0022222222222222222
18500000,1300,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14230.76923076923,0.0,0.002307692307692308
9000000,1350,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666666666667,0.0,0.0022222222222222222
20500000,750,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27333.333333333332,0.0,0.0026666666666666666
24500000,1450,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16896.55172413793,0.0,0.0020689655172413794
20099999,1550,Alaknanda,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12967.741290322581,0.0,0.0025806451612903226
19000000,1450,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13103.448275862069,0.0,0.0020689655172413794
16200000,1350,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000.0,0.0,0.0022222222222222222
55000000,1200,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45833.333333333336,0.0,0.0025
15000000,2150,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6976.7441860465115,0.0,0.0018604651162790699
24200000,1100,Alaknanda,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000.0,0.0,0.0018181818181818182
22500000,1550,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14516.129032258064,0.0,0.001935483870967742
18000000,2100,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8571.42857142857,0.0,0.0014285714285714286
15200000,1350,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11259.25925925926,0.0,0.0022222222222222222
24000000,1200,Alaknanda,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0.0,0.0016666666666666668
15000000,1650,Alaknanda,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9090.90909090909,0.0,0.0024242424242424242
16500000,1200,Alaknanda,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13750.0,0.0,0.0016666666666666668
3200000,1150,Alaknanda,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782.608695652174,0.0,0.0017391304347826088
16200000,450,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000.0,0.0,0.0044444444444444444
14000000,1300,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10769.23076923077,0.0,0.002307692307692308
9000000,1200,Alaknanda,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500.0,0.0,0.0016666666666666668
15000000,1150,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13043.478260869566,0.0,0.0017391304347826088
10500000,1250,Alaknanda,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400.0,0.0,0.0016
24500000,750,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32666.666666666668,0.0,0.0026666666666666666
14000000,1850,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7567.5675675675675,0.0,0.0016216216216216215
10500000,1150,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9130.434782608696,0.0,0.0026086956521739132
9000000,950,Vasant Kunj,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9473.684210526315,0.0,0.002105263157894737
10500000,756,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13888.888888888889,0.0,0.0026455026455026454
12000000,756,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15873.015873015873,0.0,0.0026455026455026454
12000000,1125,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666.666666666666,0.0,0.0026666666666666666
13000000,1200,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10833.333333333334,0.0,0.0033333333333333335
13000000,1125,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11555.555555555555,0.0,0.0026666666666666666
23000000,1125,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20444.444444444445,0.0,0.0026666666666666666
12500000,1800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6944.444444444444,0.0,0.0016666666666666668
23000000,1125,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20444.444444444445,0.0,0.0026666666666666666
24000000,2430,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9876.543209876543,0.0,0.0016460905349794238
12000000,1800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666666666667,0.0,0.0016666666666666668
13000000,1125,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11555.555555555555,0.0,0.0026666666666666666
22000000,1115,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19730.941704035875,0.0,0.0026905829596412557
9200000,1800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111.111111111111,0.0,0.0016666666666666668
12500000,1075,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11627.906976744185,0.0,0.0027906976744186047
12500000,1300,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9615.384615384615,0.0,0.002307692307692308
15500000,1100,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14090.90909090909,0.0,0.0027272727272727275
170000000,1387,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122566.69069935112,0.0,0.0014419610670511895
7500000,1530,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901.9607843137255,0.0,0.00130718954248366
45000000,850,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52941.17647058824,0.0,0.002352941176470588
2100000,1500,Other,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0,0.0,0.0033333333333333335
55000000,900,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61111.11111111111,0.0,0.0022222222222222222
55000000,422,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130331.75355450237,0.0,0.004739336492890996
7500000,4506,Other,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664.4474034620505,0.0,0.0011096316023080338
3200000,1500,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133.3333333333335,0.0,0.002
100000000,2000,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0.0,0.002
70000000,3015,Other,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23217.247097844112,0.0,0.0026533996683250414
35000000,1620,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21604.938271604937,0.0,0.0012345679012345679
70000000,2500,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000.0,0.0,0.0016
3500000,400,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750.0,0.0,0.005
3200000,420,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619.047619047619,0.0,0.004761904761904762
2200000,505,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356.435643564357,0.0,0.0039603960396039604
60000000,1700,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35294.117647058825,0.0,0.001176470588235294
40000000,2200,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18181.81818181818,0.0,0.0018181818181818182
35000000,1800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19444.444444444445,0.0,0.0016666666666666668
3500000,2500,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0,0.0,0.0016
2000000,440,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545.454545454545,0.0,0.004545454545454545
60000000,1200,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0.0,0.0016666666666666668
20000000,1503,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13306.71989354624,0.0,0.0013306719893546241
200000000,1800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111111.11111111111,0.0,0.0016666666666666668
100000000,1300,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76923.07692307692,0.0,0.0015384615384615385
2600000,500,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200.0,0.0,0.004
60000000,1100,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54545.454545454544,0.0,0.0018181818181818182
20000000,2000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.0,0.001
65000000,1000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000.0,0.0,0.002
18000000,3123,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5763.688760806916,0.0,0.001280819724623759
10700000,1200,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8916.666666666666,0.0,0.0016666666666666668
35000000,1550,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22580.645161290322,0.0,0.001935483870967742
7000000,2500,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.0,0.0,0.0008
7500000,1700,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411.764705882353,0.0,0.001176470588235294
9500000,1200,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7916.666666666667,0.0,0.0016666666666666668
9000000,1100,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181.818181818182,0.0,0.0027272727272727275
16000000,400,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.0,0.0,0.005
2200000,1100,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0.0018181818181818182
2200000,2322,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.4590869939707,0.0,0.0008613264427217916
9000000,2322,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875.968992248062,0.0,0.0008613264427217916
35000000,2250,Om Nagar,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15555.555555555555,0.0,0.0022222222222222222
70000000,2500,Om Nagar,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000.0,0.0,0.0016
3000000,1503,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.007984031936,0.0,0.0013306719893546241
3000000,1206,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487.5621890547263,0.0,0.001658374792703151
6000000,2500,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,0.0,0.0008
16000000,400,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.0,0.0,0.005
11000000,1450,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586.206896551724,0.0,0.0020689655172413794
180000000,900,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,0.0,0.0033333333333333335
6000000,2106,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849.002849002849,0.0,0.001899335232668566
2200000,1006,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.878727634195,0.0,0.0019880715705765406
2000000,2322,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.3264427217915,0.0,0.0008613264427217916
16500000,1040,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15865.384615384615,0.0,0.0019230769230769232
20000000,1300,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15384.615384615385,0.0,0.002307692307692308
16000000,2000,Vasant Kunj,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000.0,0.0,0.0015
20500000,1125,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18222.222222222223,0.0,0.0026666666666666666
25000000,1800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13888.888888888889,0.0,0.0016666666666666668
4000000,1440,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777.777777777778,0.0,0.0020833333333333333
7000000,810,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8641.975308641975,0.0,0.0024691358024691358
10000000,1125,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888.888888888889,0.0,0.0026666666666666666
15500000,1175,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13191.489361702128,0.0,0.002553191489361702
8500000,1150,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7391.304347826087,0.0,0.0026086956521739132
26500000,720,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36805.555555555555,0.0,0.002777777777777778
18000000,1850,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9729.72972972973,0.0,0.0016216216216216215
3011000,1650,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824.8484848484848,0.0,0.0018181818181818182
2251000,495,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547.474747474747,0.0,0.00404040404040404
4800000,459,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10457.51633986928,0.0,0.004357298474945534
6000000,945,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6349.206349206349,0.0,0.0031746031746031746
4511000,918,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913.943355119825,0.0,0.0032679738562091504
2500000,945,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645.5026455026455,0.0,0.0021164021164021165
4200000,504,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8333.333333333334,0.0,0.003968253968253968
2551000,765,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334.640522875817,0.0,0.00392156862745098
2751000,459,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5993.464052287582,0.0,0.004357298474945534
4011000,540,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7427.777777777777,0.0,0.003703703703703704
2591000,800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238.75,0.0,0.00375
3500000,600,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833.333333333333,0.0,0.0033333333333333335
2411000,720,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348.6111111111113,0.0,0.004166666666666667
2475000,520,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4759.615384615385,0.0,0.0038461538461538464
4200000,600,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,0.0,0.0033333333333333335
5100000,765,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666666666667,0.0,0.00392156862745098
4800000,900,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333.333333333333,0.0,0.0033333333333333335
5311000,810,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556.79012345679,0.0,0.003703703703703704
2050000,990,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.7070707070707,0.0,0.0030303030303030303
2251000,495,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547.474747474747,0.0,0.00404040404040404
2200000,530,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.943396226415,0.0,0.0037735849056603774
3565000,580,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146.551724137931,0.0,0.0034482758620689655
4759000,780,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6101.282051282052,0.0,0.0038461538461538464
3211000,909,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532.4532453245324,0.0,0.0033003300330033004
3500000,675,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185.185185185185,0.0,0.002962962962962963
2621000,790,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3317.721518987342,0.0,0.0037974683544303796
4151000,600,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6918.333333333333,0.0,0.0033333333333333335
4800000,810,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925.925925925926,0.0,0.003703703703703704
2591000,954,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715.9329140461214,0.0,0.0031446540880503146
3500000,600,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833.333333333333,0.0,0.0033333333333333335
2411000,720,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348.6111111111113,0.0,0.004166666666666667
2475000,520,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4759.615384615385,0.0,0.0038461538461538464
4200000,600,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,0.0,0.0033333333333333335
5100000,765,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666666666667,0.0,0.00392156862745098
4800000,900,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333.333333333333,0.0,0.0033333333333333335
5311000,810,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556.79012345679,0.0,0.003703703703703704
2050000,990,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.7070707070707,0.0,0.0030303030303030303
2251000,495,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547.474747474747,0.0,0.00404040404040404
2200000,530,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.943396226415,0.0,0.0037735849056603774
3565000,580,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146.551724137931,0.0,0.0034482758620689655
4759000,780,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6101.282051282052,0.0,0.0038461538461538464
3211000,909,Om Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532.4532453245324,0.0,0.0033003300330033004
3500000,675,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185.185185185185,0.0,0.002962962962962963
52500000,1200,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43750.0,0.0,0.0016666666666666668
2000000,4500,Other,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.44444444444446,0.0,0.0011111111111111111
3500000,3000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.6666666666667,0.0,0.0006666666666666666
6500000,2500,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,0.0,0.0008
6000000,1800,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333.3333333333335,0.0,0.0011111111111111111
2000000,1000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0.002
35000000,556,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62949.640287769784,0.0,0.0035971223021582736
2000000,1500,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333.3333333333333,0.0,0.0006666666666666666
2000000,400,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,0.0,0.005
3500000,1350,Om Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592.5925925925926,0.0,0.0014814814814814814
8000000,2700,Other,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.962962962963,0.0,0.0022222222222222222
65000000,500,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000.0,0.0,0.004
52500000,1800,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29166.666666666668,0.0,0.0016666666666666668
55000000,4502,Other,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12216.792536650377,0.0,0.0011106175033318525
3500000,4501,Other,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.6049766718507,0.0,0.001110864252388358
35000000,1000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000.0,0.0,0.002
